Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,1.5
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.4
,
,
,
Label,
TIME,CH1
5.202600e-01,0.12
5.202800e-01,0.52
5.203000e-01,0.3
5.203200e-01,-1.11022e-16
5.203400e-01,-0.16
5.203600e-01,-0.1
5.203800e-01,0.16
5.204000e-01,0.36
5.204200e-01,0.16
5.204400e-01,-0.36
5.204600e-01,-0.92
5.204800e-01,-0.84
5.205000e-01,-1.11022e-16
5.205200e-01,1.08
5.205400e-01,1.46
5.205600e-01,0.7
5.205800e-01,-0.72
5.206000e-01,-1.68
5.206200e-01,-1.4
5.206400e-01,-0.02
5.206600e-01,1.44
5.206800e-01,inf
5.207000e-01,0.94
5.207200e-01,-0.54
5.207400e-01,-1.4
5.207600e-01,-1.14
5.207800e-01,-0.08
5.208000e-01,0.88
5.208200e-01,0.9
5.208400e-01,0.28
5.208600e-01,-0.34
5.208800e-01,-0.56
5.209000e-01,-0.36
5.209200e-01,-1.11022e-16
5.209400e-01,0.24
5.209600e-01,0.22
5.209800e-01,0.14
5.210000e-01,0.14
5.210200e-01,0.06
5.210400e-01,-1.11022e-16
5.210600e-01,-0.2
5.210800e-01,-0.28
5.211000e-01,-0.08
5.211200e-01,0.16
5.211400e-01,0.18
5.211600e-01,-0.08
5.211800e-01,-0.1
5.212000e-01,0.06
5.212200e-01,0.22
5.212400e-01,0.26
5.212600e-01,0.06
5.212800e-01,-0.06
5.213000e-01,-0.3
5.213200e-01,-0.6
5.213400e-01,-0.52
5.213600e-01,0.12
5.213800e-01,0.86
5.214000e-01,0.86
5.214200e-01,0.12
5.214400e-01,-0.72
5.214600e-01,-0.72
5.214800e-01,-0.12
5.215000e-01,0.42
5.215200e-01,0.4
5.215400e-01,0.04
5.215600e-01,-0.28
5.215800e-01,-0.2
5.216000e-01,0.28
5.216200e-01,0.56
5.216400e-01,0.28
5.216600e-01,-0.4
5.216800e-01,-0.74
5.217000e-01,-0.4
5.217200e-01,0.36
5.217400e-01,0.7
5.217600e-01,0.38
5.217800e-01,-0.14
5.218000e-01,-0.46
5.218200e-01,-0.24
5.218400e-01,0.1
5.218600e-01,0.2
5.218800e-01,-0.02
5.219000e-01,-0.24
5.219200e-01,-0.18
5.219400e-01,0.16
5.219600e-01,0.62
5.219800e-01,0.72
5.220000e-01,0.12
5.220200e-01,-0.7
5.220400e-01,-0.84
5.220600e-01,-0.5
5.220800e-01,-0.02
5.221000e-01,0.56
5.221200e-01,0.86
5.221400e-01,0.7
5.221600e-01,-1.11022e-16
5.221800e-01,-0.84
5.222000e-01,-0.96
5.222200e-01,-0.26
5.222400e-01,0.58
5.222600e-01,0.94
5.222800e-01,0.52
5.223000e-01,-0.34
5.223200e-01,-0.9
5.223400e-01,-0.62
5.223600e-01,0.16
5.223800e-01,0.68
5.224000e-01,0.54
5.224200e-01,-0.12
5.224400e-01,-0.46
5.224600e-01,-0.24
5.224800e-01,0.18
5.225000e-01,0.26
5.225200e-01,0.02
5.225400e-01,-0.08
5.225600e-01,0.1
5.225800e-01,0.32
5.226000e-01,0.12
5.226200e-01,-0.36
5.226400e-01,-0.64
5.226600e-01,-0.42
5.226800e-01,0.16
5.227000e-01,0.64
5.227200e-01,0.56
5.227400e-01,0.08
5.227600e-01,-0.4
5.227800e-01,-0.46
5.228000e-01,-0.18
5.228200e-01,0.18
5.228400e-01,0.26
5.228600e-01,0.04
5.228800e-01,-0.2
5.229000e-01,-0.18
5.229200e-01,-0.04
5.229400e-01,0.2
5.229600e-01,0.32
5.229800e-01,0.18
5.230000e-01,-0.12
5.230200e-01,-0.4
5.230400e-01,-0.48
5.230600e-01,-0.04
5.230800e-01,0.56
5.231000e-01,0.92
5.231200e-01,0.6
5.231400e-01,-0.3
5.231600e-01,-1.1
5.231800e-01,-1.14
5.232000e-01,-0.36
5.232200e-01,0.56
5.232400e-01,1.04
5.232600e-01,0.82
5.232800e-01,0.24
5.233000e-01,-0.34
5.233200e-01,-0.56
5.233400e-01,-0.44
5.233600e-01,-0.28
5.233800e-01,-1.11022e-16
5.234000e-01,0.32
5.234200e-01,0.58
5.234400e-01,0.46
5.234600e-01,0.02
5.234800e-01,-0.52
5.235000e-01,-0.68
5.235200e-01,-0.36
5.235400e-01,0.32
5.235600e-01,0.62
5.235800e-01,0.3
5.236000e-01,-0.26
5.236200e-01,-0.56
5.236400e-01,-0.36
5.236600e-01,0.1
5.236800e-01,0.36
5.237000e-01,0.38
5.237200e-01,0.12
5.237400e-01,-0.06
5.237600e-01,-0.12
5.237800e-01,-0.08
5.238000e-01,-0.14
5.238200e-01,-0.22
5.238400e-01,-0.18
5.238600e-01,0.04
5.238800e-01,0.34
5.239000e-01,0.46
5.239200e-01,0.2
5.239400e-01,-0.24
5.239600e-01,-0.42
5.239800e-01,-0.3
5.240000e-01,-0.14
5.240200e-01,-0.2
5.240400e-01,-0.18
5.240600e-01,0.36
5.240800e-01,0.9
5.241000e-01,0.9
5.241200e-01,0.1
5.241400e-01,-1
5.241600e-01,-1.5
5.241800e-01,-0.86
5.242000e-01,0.5
5.242200e-01,1.58
5.242400e-01,1.42
5.242600e-01,0.18
5.242800e-01,-0.98
5.243000e-01,-1.18
5.243200e-01,-0.44
5.243400e-01,0.46
5.243600e-01,0.76
5.243800e-01,0.34
5.244000e-01,-0.22
5.244200e-01,-0.38
5.244400e-01,-0.16
5.244600e-01,0.12
5.244800e-01,0.2
5.245000e-01,-0.06
5.245200e-01,-0.12
5.245400e-01,-1.11022e-16
5.245600e-01,0.14
5.245800e-01,-0.1
5.246000e-01,-0.44
5.246200e-01,-0.28
5.246400e-01,0.26
5.246600e-01,0.56
5.246800e-01,0.14
5.247000e-01,-0.22
5.247200e-01,-0.14
5.247400e-01,0.12
5.247600e-01,0.04
5.247800e-01,-0.32
5.248000e-01,-0.36
5.248200e-01,-0.04
5.248400e-01,0.38
5.248600e-01,0.38
5.248800e-01,0.22
5.249000e-01,-0.02
5.249200e-01,-0.32
5.249400e-01,-0.32
5.249600e-01,-0.08
5.249800e-01,0.14
5.250000e-01,0.04
5.250200e-01,-0.14
5.250400e-01,-0.12
5.250600e-01,0.04
5.250800e-01,0.18
5.251000e-01,-1.11022e-16
5.251200e-01,-0.14
5.251400e-01,0.08
5.251600e-01,0.14
5.251800e-01,0.14
5.252000e-01,0.04
5.252200e-01,-0.16
5.252400e-01,-0.32
5.252600e-01,-0.2
5.252800e-01,0.1
5.253000e-01,0.52
5.253200e-01,0.68
5.253400e-01,0.26
5.253600e-01,-0.32
5.253800e-01,-0.68
5.254000e-01,-0.6
5.254200e-01,-0.12
5.254400e-01,0.38
5.254600e-01,0.58
5.254800e-01,0.52
5.255000e-01,0.14
5.255200e-01,-0.24
5.255400e-01,-0.46
5.255600e-01,-0.38
5.255800e-01,-0.1
5.256000e-01,0.08
5.256200e-01,0.18
5.256400e-01,0.2
5.256600e-01,0.16
5.256800e-01,0.08
5.257000e-01,-0.1
5.257200e-01,-0.26
5.257400e-01,-0.26
5.257600e-01,-0.12
5.257800e-01,0.16
5.258000e-01,0.34
5.258200e-01,0.14
5.258400e-01,-0.3
5.258600e-01,-0.5
5.258800e-01,-0.22
5.259000e-01,0.3
5.259200e-01,0.58
5.259400e-01,0.26
5.259600e-01,-0.3
5.259800e-01,-0.6
5.260000e-01,-0.4
5.260200e-01,0.02
5.260400e-01,0.28
5.260600e-01,0.28
5.260800e-01,0.14
5.261000e-01,0.02
5.261200e-01,-0.08
5.261400e-01,-0.18
5.261600e-01,-0.14
5.261800e-01,0.06
5.262000e-01,0.1
5.262200e-01,-0.06
5.262400e-01,-0.14
5.262600e-01,-0.08
5.262800e-01,-0.02
5.263000e-01,0.04
5.263200e-01,0.06
5.263400e-01,0.16
5.263600e-01,0.08
5.263800e-01,-0.08
5.264000e-01,-0.14
5.264200e-01,-0.02
5.264400e-01,0.1
5.264600e-01,0.1
5.264800e-01,-0.06
5.265000e-01,-0.3
5.265200e-01,-0.32
5.265400e-01,0.04
5.265600e-01,0.44
5.265800e-01,0.5
5.266000e-01,0.1
5.266200e-01,-0.3
5.266400e-01,-0.52
5.266600e-01,-0.38
5.266800e-01,-0.12
5.267000e-01,0.24
5.267200e-01,0.46
5.267400e-01,0.48
5.267600e-01,0.14
5.267800e-01,-0.38
5.268000e-01,-0.6
5.268200e-01,-0.34
5.268400e-01,-1.11022e-16
5.268600e-01,0.22
5.268800e-01,0.22
5.269000e-01,0.14
5.269200e-01,-1.11022e-16
5.269400e-01,-0.06
5.269600e-01,-0.08
5.269800e-01,-0.1
5.270000e-01,-0.18
5.270200e-01,-0.36
5.270400e-01,-0.28
5.270600e-01,-1.11022e-16
5.270800e-01,0.4
5.271000e-01,0.62
5.271200e-01,0.56
5.271400e-01,-0.02
5.271600e-01,-0.7
5.271800e-01,-0.92
5.272000e-01,-0.44
5.272200e-01,0.26
5.272400e-01,0.78
5.272600e-01,0.64
5.272800e-01,0.04
5.273000e-01,-0.54
5.273200e-01,-0.58
5.273400e-01,-0.08
5.273600e-01,0.28
5.273800e-01,0.18
5.274000e-01,-0.14
5.274200e-01,-0.22
5.274400e-01,-0.02
5.274600e-01,0.32
5.274800e-01,0.5
5.275000e-01,0.22
5.275200e-01,-0.38
5.275400e-01,-0.58
5.275600e-01,-0.38
5.275800e-01,-0.06
5.276000e-01,0.2
5.276200e-01,0.44
5.276400e-01,0.34
5.276600e-01,-0.12
5.276800e-01,-0.42
5.277000e-01,-0.14
5.277200e-01,0.26
5.277400e-01,0.36
5.277600e-01,0.06
5.277800e-01,-0.22
5.278000e-01,-0.28
5.278200e-01,-0.24
5.278400e-01,-0.18
5.278600e-01,-1.11022e-16
5.278800e-01,0.36
5.279000e-01,0.5
5.279200e-01,0.22
5.279400e-01,-0.38
5.279600e-01,-0.72
5.279800e-01,-0.54
5.280000e-01,0.02
5.280200e-01,0.58
5.280400e-01,0.66
5.280600e-01,0.22
5.280800e-01,-0.38
5.281000e-01,-0.7
5.281200e-01,-0.44
5.281400e-01,0.14
5.281600e-01,0.58
5.281800e-01,0.56
5.282000e-01,0.18
5.282200e-01,-0.22
5.282400e-01,-0.52
5.282600e-01,-0.58
5.282800e-01,-0.34
5.283000e-01,0.1
5.283200e-01,0.46
5.283400e-01,0.32
5.283600e-01,-0.02
5.283800e-01,-0.24
5.284000e-01,-0.18
5.284200e-01,-0.18
5.284400e-01,-0.16
5.284600e-01,0.02
5.284800e-01,0.2
5.285000e-01,0.06
5.285200e-01,-0.06
5.285400e-01,-1.11022e-16
5.285600e-01,0.22
5.285800e-01,0.24
5.286000e-01,-0.06
5.286200e-01,-0.46
5.286400e-01,-0.84
5.286600e-01,-0.56
5.286800e-01,0.32
5.287000e-01,1.08
5.287200e-01,0.96
5.287400e-01,0.18
5.287600e-01,-0.7
5.287800e-01,-1.02
5.288000e-01,-0.66
5.288200e-01,0.2
5.288400e-01,0.76
5.288600e-01,0.64
5.288800e-01,-0.02
5.289000e-01,-0.4
5.289200e-01,-0.5
5.289400e-01,-0.38
5.289600e-01,-0.02
5.289800e-01,0.44
5.290000e-01,0.48
5.290200e-01,0.1
5.290400e-01,-0.22
5.290600e-01,-0.34
5.290800e-01,-0.36
5.291000e-01,-0.12
5.291200e-01,0.22
5.291400e-01,0.38
5.291600e-01,0.18
5.291800e-01,-0.12
5.292000e-01,-0.36
5.292200e-01,-0.32
5.292400e-01,-0.18
5.292600e-01,-0.02
5.292800e-01,0.14
5.293000e-01,0.26
5.293200e-01,0.18
5.293400e-01,-0.06
5.293600e-01,-0.28
5.293800e-01,-0.24
5.294000e-01,-0.06
5.294200e-01,0.06
5.294400e-01,0.04
5.294600e-01,0.04
5.294800e-01,0.06
5.295000e-01,-0.02
5.295200e-01,-0.08
5.295400e-01,-0.04
5.295600e-01,-0.08
5.295800e-01,-0.08
5.296000e-01,-0.12
5.296200e-01,-1.11022e-16
5.296400e-01,0.02
5.296600e-01,-0.14
5.296800e-01,-0.06
5.297000e-01,0.12
5.297200e-01,0.1
5.297400e-01,-0.12
5.297600e-01,-0.22
5.297800e-01,-0.02
5.298000e-01,0.08
5.298200e-01,0.1
5.298400e-01,0.14
5.298600e-01,0.14
5.298800e-01,-0.14
5.299000e-01,-0.52
5.299200e-01,-0.58
5.299400e-01,-0.2
5.299600e-01,0.34
5.299800e-01,0.68
5.300000e-01,0.58
5.300200e-01,0.16
5.300400e-01,-0.36
5.300600e-01,-0.74
5.300800e-01,-0.72
5.301000e-01,-0.34
5.301200e-01,0.48
5.301400e-01,0.98
5.301600e-01,0.7
5.301800e-01,-0.14
5.302000e-01,-0.88
5.302200e-01,-0.96
5.302400e-01,-0.46
5.302600e-01,0.26
5.302800e-01,0.76
5.303000e-01,0.72
5.303200e-01,0.3
5.303400e-01,-0.22
5.303600e-01,-0.42
5.303800e-01,-0.4
5.304000e-01,-0.26
5.304200e-01,-0.08
5.304400e-01,0.08
5.304600e-01,0.2
5.304800e-01,0.16
5.305000e-01,0.04
5.305200e-01,-0.08
5.305400e-01,-0.18
5.305600e-01,-0.2
5.305800e-01,-0.08
5.306000e-01,0.08
5.306200e-01,0.2
5.306400e-01,0.1
5.306600e-01,-0.12
5.306800e-01,-0.24
5.307000e-01,-0.02
5.307200e-01,0.14
5.307400e-01,0.04
5.307600e-01,-0.22
5.307800e-01,-0.36
5.308000e-01,-0.12
5.308200e-01,0.22
5.308400e-01,0.38
5.308600e-01,0.16
5.308800e-01,-0.28
5.309000e-01,-0.66
5.309200e-01,-0.4
5.309400e-01,0.2
5.309600e-01,0.52
5.309800e-01,0.32
5.310000e-01,-0.08
5.310200e-01,-0.2
5.310400e-01,-0.18
5.310600e-01,-0.26
5.310800e-01,-0.26
5.311000e-01,-0.1
5.311200e-01,0.2
5.311400e-01,0.38
5.311600e-01,0.28
5.311800e-01,0.12
5.312000e-01,-0.14
5.312200e-01,-0.48
5.312400e-01,-0.72
5.312600e-01,-0.5
5.312800e-01,0.24
5.313000e-01,0.78
5.313200e-01,0.66
5.313400e-01,0.16
5.313600e-01,-0.38
5.313800e-01,-0.72
5.314000e-01,-0.7
5.314200e-01,-0.28
5.314400e-01,0.32
5.314600e-01,0.68
5.314800e-01,0.62
5.315000e-01,0.16
5.315200e-01,-0.52
5.315400e-01,-0.96
5.315600e-01,-0.72
5.315800e-01,0.1
5.316000e-01,0.7
5.316200e-01,0.68
5.316400e-01,0.14
5.316600e-01,-0.28
5.316800e-01,-0.42
5.317000e-01,-0.32
5.317200e-01,-1.11022e-16
5.317400e-01,0.18
5.317600e-01,0.12
5.317800e-01,-0.18
5.318000e-01,-0.32
5.318200e-01,-0.14
5.318400e-01,0.14
5.318600e-01,0.32
5.318800e-01,0.34
5.319000e-01,0.06
5.319200e-01,-0.46
5.319400e-01,-0.64
5.319600e-01,-0.36
5.319800e-01,0.18
5.320000e-01,0.5
5.320200e-01,0.56
5.320400e-01,0.3
5.320600e-01,-0.3
5.320800e-01,-0.92
5.321000e-01,-0.92
5.321200e-01,-0.16
5.321400e-01,0.76
5.321600e-01,0.96
5.321800e-01,0.38
5.322000e-01,-0.42
5.322200e-01,-0.7
5.322400e-01,-0.38
5.322600e-01,0.02
5.322800e-01,0.26
5.323000e-01,0.16
5.323200e-01,-0.04
5.323400e-01,-0.16
5.323600e-01,-0.2
5.323800e-01,-0.18
5.324000e-01,-0.16
5.324200e-01,-1.11022e-16
5.324400e-01,0.22
5.324600e-01,0.28
5.324800e-01,0.02
5.325000e-01,-0.28
5.325200e-01,-0.5
5.325400e-01,-0.24
5.325600e-01,0.04
5.325800e-01,0.1
5.326000e-01,-0.04
5.326200e-01,-0.12
5.326400e-01,-0.14
5.326600e-01,-0.06
5.326800e-01,0.12
5.327000e-01,0.2
5.327200e-01,0.06
5.327400e-01,-0.24
5.327600e-01,-0.4
5.327800e-01,-0.26
5.328000e-01,0.2
5.328200e-01,0.48
5.328400e-01,0.22
5.328600e-01,-0.38
5.328800e-01,-0.82
5.329000e-01,-0.66
5.329200e-01,0.08
5.329400e-01,0.78
5.329600e-01,0.82
5.329800e-01,0.18
5.330000e-01,-0.66
5.330200e-01,-0.8
5.330400e-01,-0.28
5.330600e-01,0.46
5.330800e-01,0.58
5.331000e-01,-0.02
5.331200e-01,-0.66
5.331400e-01,-0.68
5.331600e-01,-0.06
5.331800e-01,0.58
5.332000e-01,0.52
5.332200e-01,-0.02
5.332400e-01,-0.28
5.332600e-01,-0.34
5.332800e-01,-0.2
5.333000e-01,-0.04
5.333200e-01,0.1
5.333400e-01,0.12
5.333600e-01,-0.1
5.333800e-01,-0.34
5.334000e-01,-0.24
5.334200e-01,0.08
5.334400e-01,0.26
5.334600e-01,0.16
5.334800e-01,-0.1
5.335000e-01,-0.28
5.335200e-01,-0.28
5.335400e-01,-0.08
5.335600e-01,0.04
5.335800e-01,0.12
5.336000e-01,0.06
5.336200e-01,-0.06
5.336400e-01,-0.12
5.336600e-01,-0.12
5.336800e-01,-0.08
5.337000e-01,-0.04
5.337200e-01,-0.12
5.337400e-01,-0.14
5.337600e-01,-0.04
5.337800e-01,0.28
5.338000e-01,0.34
5.338200e-01,-0.02
5.338400e-01,-0.46
5.338600e-01,-0.46
5.338800e-01,-0.12
5.339000e-01,0.2
5.339200e-01,0.32
5.339400e-01,0.12
5.339600e-01,-0.18
5.339800e-01,-0.34
5.340000e-01,-0.22
5.340200e-01,0.06
5.340400e-01,0.28
5.340600e-01,0.1
5.340800e-01,-0.1
5.341000e-01,-0.18
5.341200e-01,-0.1
5.341400e-01,-0.12
5.341600e-01,-0.14
5.341800e-01,-0.06
5.342000e-01,0.12
5.342200e-01,0.32
5.342400e-01,0.3
5.342600e-01,-0.2
5.342800e-01,-0.64
5.343000e-01,-0.66
5.343200e-01,-0.24
5.343400e-01,0.38
5.343600e-01,0.7
5.343800e-01,0.54
5.344000e-01,-0.06
5.344200e-01,-0.64
5.344400e-01,-0.88
5.344600e-01,-0.52
5.344800e-01,0.22
5.345000e-01,0.66
5.345200e-01,0.6
5.345400e-01,0.22
5.345600e-01,-0.22
5.345800e-01,-0.58
5.346000e-01,-0.6
5.346200e-01,-0.16
5.346400e-01,0.3
5.346600e-01,0.32
5.346800e-01,0.04
5.347000e-01,-0.24
5.347200e-01,-0.22
5.347400e-01,-0.06
5.347600e-01,0.12
5.347800e-01,0.08
5.348000e-01,-0.06
5.348200e-01,-0.38
5.348400e-01,-0.44
5.348600e-01,-0.04
5.348800e-01,0.52
5.349000e-01,0.64
5.349200e-01,0.2
5.349400e-01,-0.56
5.349600e-01,-0.86
5.349800e-01,-0.66
5.350000e-01,-0.04
5.350200e-01,0.6
5.350400e-01,0.82
5.350600e-01,0.4
5.350800e-01,-0.22
5.351000e-01,-0.54
5.351200e-01,-0.58
5.351400e-01,-0.32
5.351600e-01,0.12
5.351800e-01,0.4
5.352000e-01,0.5
5.352200e-01,0.3
5.352400e-01,-0.24
5.352600e-01,-0.84
5.352800e-01,-0.88
5.353000e-01,-0.28
5.353200e-01,0.52
5.353400e-01,0.88
5.353600e-01,0.6
5.353800e-01,0.02
5.354000e-01,-0.48
5.354200e-01,-0.68
5.354400e-01,-0.56
5.354600e-01,-0.08
5.354800e-01,0.3
5.355000e-01,0.4
5.355200e-01,0.4
5.355400e-01,0.26
5.355600e-01,-0.18
5.355800e-01,-0.62
5.356000e-01,-0.66
5.356200e-01,-0.28
5.356400e-01,0.22
5.356600e-01,0.58
5.356800e-01,0.52
5.357000e-01,0.06
5.357200e-01,-0.6
5.357400e-01,-0.86
5.357600e-01,-0.44
5.357800e-01,0.36
5.358000e-01,0.86
5.358200e-01,0.76
5.358400e-01,0.16
5.358600e-01,-0.5
5.358800e-01,-0.92
5.359000e-01,-0.86
5.359200e-01,-0.36
5.359400e-01,0.52
5.359600e-01,0.96
5.359800e-01,0.6
5.360000e-01,-0.2
5.360200e-01,-0.72
5.360400e-01,-0.66
5.360600e-01,-0.18
5.360800e-01,0.22
5.361000e-01,0.42
5.361200e-01,0.26
5.361400e-01,-0.1
5.361600e-01,-0.34
5.361800e-01,-0.18
5.362000e-01,0.08
5.362200e-01,0.18
5.362400e-01,-0.08
5.362600e-01,-0.22
5.362800e-01,-0.22
5.363000e-01,-0.12
5.363200e-01,0.1
5.363400e-01,0.22
5.363600e-01,0.06
5.363800e-01,-0.2
5.364000e-01,-0.26
5.364200e-01,-0.08
5.364400e-01,0.2
5.364600e-01,0.36
5.364800e-01,0.12
5.365000e-01,-0.22
5.365200e-01,-0.3
5.365400e-01,-0.16
5.365600e-01,-0.06
5.365800e-01,-0.04
5.366000e-01,-0.1
5.366200e-01,-0.06
5.366400e-01,0.12
5.366600e-01,0.32
5.366800e-01,0.18
5.367000e-01,-0.04
5.367200e-01,-0.38
5.367400e-01,-0.6
5.367600e-01,-0.46
5.367800e-01,-0.04
5.368000e-01,0.42
5.368200e-01,0.66
5.368400e-01,0.48
5.368600e-01,0.02
5.368800e-01,-0.4
5.369000e-01,-0.52
5.369200e-01,-0.38
5.369400e-01,-0.18
5.369600e-01,-0.18
5.369800e-01,-0.08
5.370000e-01,0.24
5.370200e-01,0.38
5.370400e-01,0.1
5.370600e-01,-0.28
5.370800e-01,-0.14
5.371000e-01,0.2
5.371200e-01,0.04
5.371400e-01,-0.44
5.371600e-01,-0.6
5.371800e-01,-0.08
5.372000e-01,0.6
5.372200e-01,0.68
5.372400e-01,0.22
5.372600e-01,-0.34
5.372800e-01,-0.62
5.373000e-01,-0.66
5.373200e-01,-0.38
5.373400e-01,0.16
5.373600e-01,0.64
5.373800e-01,0.62
5.374000e-01,0.08
5.374200e-01,-0.38
5.374400e-01,-0.52
5.374600e-01,-0.32
5.374800e-01,0.02
5.375000e-01,0.18
5.375200e-01,0.22
5.375400e-01,0.14
5.375600e-01,-0.04
5.375800e-01,-0.2
5.376000e-01,-0.3
5.376200e-01,-0.28
5.376400e-01,-0.22
5.376600e-01,-1.11022e-16
5.376800e-01,0.22
5.377000e-01,0.26
5.377200e-01,0.08
5.377400e-01,-0.14
5.377600e-01,-0.18
5.377800e-01,-0.22
5.378000e-01,-0.2
5.378200e-01,-0.08
5.378400e-01,0.02
5.378600e-01,0.08
5.378800e-01,0.14
5.379000e-01,0.1
5.379200e-01,-0.02
5.379400e-01,-0.12
5.379600e-01,-0.32
5.379800e-01,-0.26
5.380000e-01,0.06
5.380200e-01,0.18
5.380400e-01,0.12
5.380600e-01,-1.11022e-16
5.380800e-01,-0.06
5.381000e-01,-0.04
5.381200e-01,-0.06
5.381400e-01,-0.18
5.381600e-01,-0.02
5.381800e-01,0.2
5.382000e-01,0.16
5.382200e-01,-0.22
5.382400e-01,-0.38
5.382600e-01,-0.22
5.382800e-01,0.18
5.383000e-01,0.38
5.383200e-01,0.18
5.383400e-01,-0.14
5.383600e-01,-0.24
5.383800e-01,-0.08
5.384000e-01,0.06
5.384200e-01,0.04
5.384400e-01,-0.18
5.384600e-01,-0.28
5.384800e-01,-0.1
5.385000e-01,0.28
5.385200e-01,0.36
5.385400e-01,0.2
5.385600e-01,-0.02
5.385800e-01,-0.18
5.386000e-01,-0.24
5.386200e-01,-0.24
5.386400e-01,-0.14
5.386600e-01,0.14
5.386800e-01,0.18
5.387000e-01,-1.11022e-16
5.387200e-01,-0.02
5.387400e-01,0.16
5.387600e-01,0.24
5.387800e-01,0.02
5.388000e-01,-0.24
5.388200e-01,-0.28
5.388400e-01,-0.04
5.388600e-01,0.14
5.388800e-01,0.04
5.389000e-01,0.04
5.389200e-01,0.1
5.389400e-01,0.04
5.389600e-01,-0.18
5.389800e-01,-0.48
5.390000e-01,-0.32
5.390200e-01,0.06
5.390400e-01,0.4
5.390600e-01,0.44
5.390800e-01,0.1
5.391000e-01,-0.28
5.391200e-01,-0.48
5.391400e-01,-0.3
5.391600e-01,0.08
5.391800e-01,0.28
5.392000e-01,0.28
5.392200e-01,0.02
5.392400e-01,-0.26
5.392600e-01,-0.38
5.392800e-01,-0.34
5.393000e-01,-0.08
5.393200e-01,0.26
5.393400e-01,0.5
5.393600e-01,0.42
5.393800e-01,-0.04
5.394000e-01,-0.46
5.394200e-01,-0.52
5.394400e-01,-0.2
5.394600e-01,0.18
5.394800e-01,0.36
5.395000e-01,0.24
5.395200e-01,-0.06
5.395400e-01,-0.18
5.395600e-01,-0.18
5.395800e-01,-0.14
5.396000e-01,-0.12
5.396200e-01,-1.11022e-16
5.396400e-01,0.14
5.396600e-01,0.22
5.396800e-01,0.12
5.397000e-01,-0.18
5.397200e-01,-0.46
5.397400e-01,-0.34
5.397600e-01,0.16
5.397800e-01,0.68
5.398000e-01,0.7
5.398200e-01,0.04
5.398400e-01,-0.66
5.398600e-01,-0.76
5.398800e-01,-0.32
5.399000e-01,0.22
5.399200e-01,0.5
5.399400e-01,0.58
5.399600e-01,0.2
5.399800e-01,-0.4
5.400000e-01,-0.66
5.400200e-01,-0.36
5.400400e-01,0.14
5.400600e-01,0.4
5.400800e-01,0.24
5.401000e-01,0.04
5.401200e-01,-0.08
5.401400e-01,-0.2
5.401600e-01,-0.08
5.401800e-01,0.06
5.402000e-01,0.1
5.402200e-01,-0.1
5.402400e-01,-0.3
5.402600e-01,-0.18
5.402800e-01,0.1
5.403000e-01,0.42
5.403200e-01,0.44
5.403400e-01,0.18
5.403600e-01,-0.14
5.403800e-01,-0.32
5.404000e-01,-0.38
5.404200e-01,-0.28
5.404400e-01,0.06
5.404600e-01,0.4
5.404800e-01,0.36
5.405000e-01,0.14
5.405200e-01,-0.18
5.405400e-01,-0.26
5.405600e-01,-0.14
5.405800e-01,-0.02
5.406000e-01,0.1
5.406200e-01,-0.02
5.406400e-01,-0.2
5.406600e-01,-0.2
5.406800e-01,0.06
5.407000e-01,0.4
5.407200e-01,0.5
5.407400e-01,0.22
5.407600e-01,-0.36
5.407800e-01,-0.72
5.408000e-01,-0.56
5.408200e-01,0.1
5.408400e-01,0.62
5.408600e-01,0.54
5.408800e-01,0.1
5.409000e-01,-0.24
5.409200e-01,-0.3
5.409400e-01,-0.24
5.409600e-01,-0.24
5.409800e-01,-0.12
5.410000e-01,0.1
5.410200e-01,0.3
5.410400e-01,0.3
5.410600e-01,0.08
5.410800e-01,-0.24
5.411000e-01,-0.38
5.411200e-01,-0.26
5.411400e-01,-0.02
5.411600e-01,0.3
5.411800e-01,0.32
5.412000e-01,0.08
5.412200e-01,-0.2
5.412400e-01,-0.32
5.412600e-01,-0.16
5.412800e-01,-1.11022e-16
5.413000e-01,0.2
5.413200e-01,0.18
5.413400e-01,0.02
5.413600e-01,-0.08
5.413800e-01,-0.02
5.414000e-01,0.1
5.414200e-01,0.04
5.414400e-01,-0.16
5.414600e-01,-0.2
5.414800e-01,-0.02
5.415000e-01,0.14
5.415200e-01,0.34
5.415400e-01,0.3
5.415600e-01,-0.08
5.415800e-01,-0.48
5.416000e-01,-0.4
5.416200e-01,-1.11022e-16
5.416400e-01,0.3
5.416600e-01,0.34
5.416800e-01,0.2
5.417000e-01,-0.04
5.417200e-01,-0.28
5.417400e-01,-0.18
5.417600e-01,0.18
5.417800e-01,0.3
5.418000e-01,0.04
5.418200e-01,-0.3
5.418400e-01,-0.4
5.418600e-01,-1.11022e-16
5.418800e-01,0.4
5.419000e-01,0.46
5.419200e-01,0.04
5.419400e-01,-0.4
5.419600e-01,-0.44
5.419800e-01,-1.11022e-16
5.420000e-01,0.24
5.420200e-01,0.04
5.420400e-01,-0.14
5.420600e-01,-0.04
5.420800e-01,0.26
5.421000e-01,0.32
5.421200e-01,-0.02
